Publication_Hardcover,Publication_Paperback,Publication_other,BookCategory_Action & Adventure,"BookCategory_Arts, Film & Photography","BookCategory_Biographies, Diaries & True Accounts",BookCategory_Comics & Mangas,"BookCategory_Computing, Internet & Digital Media","BookCategory_Crime, Thriller & Mystery",BookCategory_Humour,"BookCategory_Language, Linguistics & Writing",BookCategory_Politics,BookCategory_Romance,BookCategory_Sports,Reviews,Ratings,Age_of_book,Price
1,0,0,0,1,0,0,0,0,0,0,0,0,0,5.0,1,10,398.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.6,11,27,275.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,5.0,2,3,892.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.9,12,4,599.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.0,1,3,703.0
1,0,0,0,0,0,0,0,1,0,0,0,0,0,3.8,16,4,523.0
1,0,0,0,0,0,0,0,0,1,0,0,0,0,5.0,1,5,320.0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,4.5,2,7,1020.0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.6,10,15,321.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.3,14,14,782.0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,4.3,7,7,39.0
1,0,0,0,0,0,0,0,0,1,0,0,0,0,5.0,2,8,360.0
1,0,0,0,0,0,0,0,1,0,0,0,0,0,5.0,1,5,692.23
1,0,0,0,0,0,0,1,0,0,0,0,0,0,4.4,3,8,711.0
1,0,0,0,0,0,0,0,0,1,0,0,0,0,5.0,1,20,1879.0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,4.3,18,5,188.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.5,2,3,119.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.1,10,5,118.0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,4.0,3,8,1199.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,4.0,2,12,120.0
0,0,1,0,0,0,0,0,0,0,1,0,0,0,4.4,13,61,304.0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,4.0,2,46,349.9
0,1,0,0,0,0,0,0,0,1,0,0,0,0,4.1,1563,7,181.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.7,95,5,202.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,5.0,1,4,356.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.3,18,22,239.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.9,120,28,319.0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,4.6,20,5,621.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,4.0,16,9,1020.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.9,11,5,111.0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,4.2,69,5,337.0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,3.4,3,11,263.0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,5.0,3,17,199.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.0,1,7,479.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,4.7,122,10,4175.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,4.8,17,5,474.5
0,1,0,0,0,0,0,0,0,1,0,0,0,0,4.4,11,11,248.0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,3.2,74,4,166.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,4.4,37,6,210.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.0,1,9,338.0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,4.2,26,5,719.0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,4.3,42,6,359.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.5,2,9,445.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.6,19,10,245.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.5,61,4,378.0
1,0,0,0,0,0,0,0,0,1,0,0,0,0,4.9,13,5,533.0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,3.2,2,12,199.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.0,1,6,385.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.4,3,10,130.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,4.5,36,6,236.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.7,5,3,224.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.1,15,4,237.0
0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.5,2,26,267.54
0,1,0,1,0,0,0,0,0,0,0,0,0,0,5.0,1,11,50.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,4.5,22,13,445.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.2,41,7,311.0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,4.4,54,6,611.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,5.0,1,6,583.1
0,1,0,0,0,0,0,1,0,0,0,0,0,0,3.6,2,8,1261.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.0,1,6,1699.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.6,2,6,479.0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,4.8,136,8,443.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.7,4,16,454.0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,3.0,3,33,1251.0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,4.4,121,9,1849.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.9,3,21,242.0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,4.4,79,17,559.0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,4.4,10,14,497.56
0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.6,15,3,278.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,2.5,2,5,113.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,3.6,5,9,159.0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,4.5,25,7,936.0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,4.0,1,4,45.0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,4.1,163,4,466.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.9,10,16,242.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,5.0,3,21,149.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.2,24,5,335.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.0,1,26,233.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,4.6,3,8,269.0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,5.0,1,4,4500.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,3.8,11,14,345.0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,4.0,1,16,425.0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,5.0,2,19,463.0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,3.7,57,5,155.0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.5,8,5,539.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,4.6,7,14,1038.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,3.8,4,4,1169.0
1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.9,11,5,1000.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,8,11,349.0
1,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0,1,6,224.0
0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.0,16,6,199.0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,4.3,33,11,255.0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,4.0,1,31,470.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,5.0,7,13,282.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,3.7,18,17,414.0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,5.0,1,6,990.0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,5.0,1,14,746.0
1,0,0,0,0,0,0,0,0,1,0,0,0,0,5.0,2,9,748.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.0,4,9,110.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.6,5,6,213.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,5.0,2,4,262.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.2,5,20,99.0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,4.7,68,4,387.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,5.0,1,5,737.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,4.4,5,10,308.0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,4.3,8,14,237.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,4.2,4,5,1679.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,4.6,14,5,523.0
0,0,1,0,0,0,0,0,0,0,1,0,0,0,4.5,9,18,188.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.6,10,4,318.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.5,2,4,728.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,4.1,44,8,1128.8
0,1,0,0,0,0,0,0,0,1,0,0,0,0,5.0,2,15,905.0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,3.5,7,12,646.52
0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.5,2,3,311.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.1,1259,4,201.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,4.7,3,7,276.0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,4.4,57,6,448.0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,4.8,10,4,348.0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,4.0,3,11,608.0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,4.5,28,13,559.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,4.8,15,19,515.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,1,6,110.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,4.8,21,7,624.0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,4.6,76,6,1030.0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,4.6,221,5,339.0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,4.4,8,3,373.24
0,1,0,0,0,0,0,1,0,0,0,0,0,0,4.5,15,13,655.0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,5.0,5,14,274.0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,4.6,6,5,912.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,3.4,20,16,270.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.0,1,14,379.0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,5.0,3,3,394.0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,3.8,16,5,152.0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,4.0,49,9,120.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,5.0,2,9,747.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.0,5,4,479.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.5,10,9,428.0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,5.0,1,3,479.0
0,0,1,0,0,0,0,0,1,0,0,0,0,0,3.0,1,4,374.0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,5.0,5,19,824.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.5,2,19,724.0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,5.0,1,28,490.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.2,9,4,474.0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,3.7,20,22,203.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,1,13,1389.0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,4.3,12,4,456.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,3.5,7,8,518.0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,5.0,2,14,524.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.3,27,6,207.0
0,0,1,1,0,0,0,0,0,0,0,0,0,0,4.7,4,38,359.0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,4.2,3,9,48.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,4.0,2,6,297.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.1,9,4,299.0
0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.8,7,5,529.0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,5.0,1,9,664.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.9,200,6,158.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.9,2,35,100.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.4,42,9,437.0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,2.5,97,6,263.0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,4.5,2,14,454.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.4,8,14,256.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,4.5,2,6,989.0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,3.8,15,18,449.0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0,2,4,227.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.0,1,4,248.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.1,2,4,170.0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,4.8,13,47,70.0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,4.6,35,21,440.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,4.1,9,9,183.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,4.0,5,5,1499.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,3.0,3,8,375.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,3.9,215,10,131.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.8,9,23,215.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.2,26,28,295.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,5.0,4,4,166.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.3,21,5,238.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.5,2,3,247.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,4.3,37,21,102.0
1,0,0,0,0,0,0,0,0,1,0,0,0,0,4.1,15,6,380.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,4.7,7,4,366.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.1,10,5,179.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,4.2,17,5,470.0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,5.0,3,4,311.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.4,21,5,179.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.2,15,6,349.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.9,12,3,336.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.9,53,10,90.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.0,1,12,130.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.0,6,11,373.0
0,0,1,0,0,0,0,0,0,1,0,0,0,0,4.3,46,16,563.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,3.8,5,8,649.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.0,3,10,399.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,5.0,2,13,1000.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.2,34,12,213.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.3,30,5,199.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.2,18,13,450.0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,4.3,38,10,154.0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,3.9,12,3,205.0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,4.5,2,4,282.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.0,1,7,599.0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,4.4,70,6,186.0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,5.0,2,4,2533.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,4.8,8,8,479.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,5.0,1,5,131.35
0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.7,4,7,388.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.5,49,11,365.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.8,6,11,268.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,4.7,9,3,285.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,4.7,10,10,1403.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.7,5,4,374.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,4.0,20,5,949.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,3.8,3,16,76.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,4.4,62,8,260.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.0,1,9,719.0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,5.0,1,11,1850.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,4.6,3,12,373.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.9,120,6,247.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,5.0,2,8,499.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.3,4,13,658.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,4.3,6,7,776.0
1,0,0,0,0,0,0,0,1,0,0,0,0,0,4.7,4,12,1430.0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,4.4,80,4,338.0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,5.0,2,12,702.0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,5.0,1,21,920.0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,3.7,7,6,25.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.3,49,5,153.0
1,0,0,0,0,0,0,0,1,0,0,0,0,0,4.8,16,5,390.0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,4.2,51,11,361.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.5,2,20,375.0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,4.6,32,7,857.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,3.9,3,4,1119.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.4,13,12,280.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,5.0,1,7,616.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,5.0,1,6,800.0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,4.8,9,36,418.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,5.0,1,4,199.0
0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.9,46,17,299.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.7,6,12,499.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.5,29,4,387.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,4.0,15,4,503.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.8,14,10,322.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,4.7,3,14,316.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.5,80,4,295.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.9,3,4,559.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,4.0,3,6,576.0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,4.5,2,9,285.0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,4.4,5,19,324.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.2,26,5,254.0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,3.9,16,12,299.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.2,15,6,399.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.4,5,11,1130.0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,4.5,2,6,299.0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,4.6,2255,23,247.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,2,15,1099.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.8,57,4,224.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.9,6,12,1399.0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,4.5,17,6,334.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.7,15,21,5600.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.3,28,5,359.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,4.8,6,5,170.0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,4.3,3,24,280.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,5.0,4,8,738.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.7,59,4,299.0
0,0,1,1,0,0,0,0,0,0,0,0,0,0,5.0,1,5,206.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.5,727,6,2403.0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,4.6,31,9,440.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,1,17,276.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,2.0,1,9,580.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.6,43,5,299.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.0,25,7,352.36
0,0,1,0,0,1,0,0,0,0,0,0,0,0,4.2,133,29,319.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1,9,185.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.8,4,11,400.0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,3.8,52,10,180.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,1,9,505.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.4,3,8,250.15
0,1,0,0,0,0,0,0,0,0,0,1,0,0,3.0,2,6,423.45
0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.7,5,11,399.0
0,0,1,1,0,0,0,0,0,0,0,0,0,0,4.1,16,12,427.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,5.0,1,14,157.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.9,8,7,418.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.2,26,5,179.0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,4.9,15,16,380.0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,4.4,11,39,479.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.6,4,12,337.0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,4.3,111,7,377.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,5.0,1,8,500.0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,4.5,2,3,621.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,3.8,45,10,156.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,4.4,4,5,5177.66
0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,13,11,309.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,5.0,1,5,423.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,5.0,1,9,702.0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,4.4,7,21,275.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,5.0,4,8,1044.0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,4.1,10,5,4093.0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,3.5,2,5,501.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,4.5,2,4,339.0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,4.5,5,3,224.0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,4.4,26,20,195.0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,1,11,599.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.4,30,10,282.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.4,90,3,191.0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,3.4,8,5,352.36
0,0,1,0,0,0,0,0,0,0,1,0,0,0,5.0,1,6,550.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,5.0,2,5,259.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,5.0,2,13,380.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,2.9,2,9,142.0
0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.6,3,46,250.0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,3.4,545,6,210.0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,3.4,11,4,406.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.8,37,17,390.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.4,16,3,299.0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,5.0,2,10,479.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.7,4,5,556.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.5,8,4,1044.0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,4.1,32,7,179.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,4.4,12,6,820.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.6,14,10,346.68
0,1,0,0,0,0,0,0,0,1,0,0,0,0,4.1,12,17,399.0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,4.1,568,97,1029.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,4.0,7,7,571.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.3,80,6,159.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.1,54,7,166.0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,5.0,1,4,271.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.6,2,15,317.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,4.4,15,8,231.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,4.4,3,7,2129.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.7,7,4,624.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.1,6,7,299.0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,1,8,1618.0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,3.0,1,7,284.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,5.0,1,10,357.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,5.0,3,6,299.52
0,1,0,0,0,1,0,0,0,0,0,0,0,0,4.3,34,23,907.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,3.3,8,9,862.0
0,0,1,0,0,0,0,0,0,0,1,0,0,0,5.0,1,12,657.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.9,11,13,559.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,4.2,15,30,272.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,4.3,7,11,176.0
1,0,0,0,0,0,0,0,0,1,0,0,0,0,5.0,2,4,282.0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,5.0,1,5,743.0
